i, t, y, v
697, 3.485000, 1.562586, -0.915306
698, 3.490000, 1.558009, -0.912625
699, 3.495000, 1.553446, -0.909953
700, 3.500000, 1.548897, -0.907288
701, 3.505000, 1.544360, -0.904632
702, 3.510000, 1.539837, -0.901983
703, 3.515000, 1.535327, -0.899341
704, 3.520000, 1.530830, -0.896708
705, 3.525000, 1.526347, -0.894082
706, 3.530000, 1.521876, -0.891464
707, 3.535000, 1.517419, -0.888853
708, 3.540000, 1.512975, -0.886250
709, 3.545000, 1.508544, -0.883655
710, 3.550000, 1.504125, -0.881067
711, 3.555000, 1.499720, -0.878487
712, 3.560000, 1.495327, -0.875915
713, 3.565000, 1.490948, -0.873350
714, 3.570000, 1.486581, -0.870792
715, 3.575000, 1.482227, -0.868242
716, 3.580000, 1.477886, -0.865700
717, 3.585000, 1.473558, -0.863165
718, 3.590000, 1.469242, -0.860637
719, 3.595000, 1.464938, -0.858116
720, 3.600000, 1.460648, -0.855604
721, 3.605000, 1.456370, -0.853098
722, 3.610000, 1.452104, -0.850600
723, 3.615000, 1.447851, -0.848109
724, 3.620000, 1.443611, -0.845625
725, 3.625000, 1.439383, -0.843149
726, 3.630000, 1.435167, -0.840680
727, 3.635000, 1.430964, -0.838218
728, 3.640000, 1.426773, -0.835763
729, 3.645000, 1.422594, -0.833315
730, 3.650000, 1.418427, -0.830875
731, 3.655000, 1.414273, -0.828442
732, 3.660000, 1.410131, -0.826016
733, 3.665000, 1.406000, -0.823597
734, 3.670000, 1.401882, -0.821185
735, 3.675000, 1.397777, -0.818780
736, 3.680000, 1.393683, -0.816382
737, 3.685000, 1.389601, -0.813991
738, 3.690000, 1.385531, -0.811607
739, 3.695000, 1.381473, -0.809231
740, 3.700000, 1.377427, -0.806861
741, 3.705000, 1.373392, -0.804498
742, 3.710000, 1.369370, -0.802142
743, 3.715000, 1.365359, -0.799793
744, 3.720000, 1.361360, -0.797450
745, 3.725000, 1.357373, -0.795115
746, 3.730000, 1.353397, -0.792786
747, 3.735000, 1.349433, -0.790465
748, 3.740000, 1.345481, -0.788150
749, 3.745000, 1.341540, -0.785841
750, 3.750000, 1.337611, -0.783540
751, 3.755000, 1.333693, -0.781245
752, 3.760000, 1.329787, -0.778957
753, 3.765000, 1.325892, -0.776676
754, 3.770000, 1.322009, -0.774401
755, 3.775000, 1.318137, -0.772134
756, 3.780000, 1.314276, -0.769872
757, 3.785000, 1.310427, -0.767618
758, 3.790000, 1.306589, -0.765369
759, 3.795000, 1.302762, -0.763128
760, 3.800000, 1.298946, -0.760893
761, 3.805000, 1.295142, -0.758665
762, 3.810000, 1.291349, -0.756443
763, 3.815000, 1.287566, -0.754227
764, 3.820000, 1.283795, -0.752019
765, 3.825000, 1.280035, -0.749816
766, 3.830000, 1.276286, -0.747620
767, 3.835000, 1.272548, -0.745431
768, 3.840000, 1.268821, -0.743247
769, 3.845000, 1.265105, -0.741071
770, 3.850000, 1.261399, -0.738900
771, 3.855000, 1.257705, -0.736736
772, 3.860000, 1.254021, -0.734579
773, 3.865000, 1.250348, -0.732427
774, 3.870000, 1.246686, -0.730282
775, 3.875000, 1.243035, -0.728143
776, 3.880000, 1.239394, -0.726011
777, 3.885000, 1.235764, -0.723885
778, 3.890000, 1.232144, -0.721765
779, 3.895000, 1.228536, -0.719651
780, 3.900000, 1.224937, -0.717543
781, 3.905000, 1.221350, -0.715442
782, 3.910000, 1.217772, -0.713346
783, 3.915000, 1.214206, -0.711257
784, 3.920000, 1.210649, -0.709174
785, 3.925000, 1.207104, -0.707097
786, 3.930000, 1.203568, -0.705026
787, 3.935000, 1.200043, -0.702961
788, 3.940000, 1.196528, -0.700902
789, 3.945000, 1.193024, -0.698850
790, 3.950000, 1.189529, -0.696803
791, 3.955000, 1.186045, -0.694762
792, 3.960000, 1.182572, -0.692727
793, 3.965000, 1.179108, -0.690699
794, 3.970000, 1.175654, -0.688676
795, 3.975000, 1.172211, -0.686659
796, 3.980000, 1.168778, -0.684648
797, 3.985000, 1.165354, -0.682642
798, 3.990000, 1.161941, -0.680643
799, 3.995000, 1.158538, -0.678650
800, 4.000000, 1.155145, -0.676662
801, 4.005000, 1.151761, -0.674680
802, 4.010000, 1.148388, -0.672704
803, 4.015000, 1.145025, -0.670734
804, 4.020000, 1.141671, -0.668770
805, 4.025000, 1.138327, -0.666811
806, 4.030000, 1.134993, -0.664858
807, 4.035000, 1.131669, -0.662911
808, 4.040000, 1.128354, -0.660969
809, 4.045000, 1.125049, -0.659033
810, 4.050000, 1.121754, -0.657103
811, 4.055000, 1.118469, -0.655179
812, 4.060000, 1.115193, -0.653260
813, 4.065000, 1.111926, -0.651347
814, 4.070000, 1.108670, -0.649439
815, 4.075000, 1.105423, -0.647537
816, 4.080000, 1.102185, -0.645640
817, 4.085000, 1.098957, -0.643749
818, 4.090000, 1.095738, -0.641864
819, 4.095000, 1.092529, -0.639984
820, 4.100000, 1.089329, -0.638110
821, 4.105000, 1.086138, -0.636241
822, 4.110000, 1.082957, -0.634377
823, 4.115000, 1.079785, -0.632519
824, 4.120000, 1.076622, -0.630667
825, 4.125000, 1.073469, -0.628820
826, 4.130000, 1.070325, -0.626978
827, 4.135000, 1.067190, -0.625142
828, 4.140000, 1.064064, -0.623311
829, 4.145000, 1.060948, -0.621485
830, 4.150000, 1.057840, -0.619665
831, 4.155000, 1.054742, -0.617850
832, 4.160000, 1.051653, -0.616040
833, 4.165000, 1.048573, -0.614236
834, 4.170000, 1.045501, -0.612437
835, 4.175000, 1.042439, -0.610643
836, 4.180000, 1.039386, -0.608855
837, 4.185000, 1.036342, -0.607072
838, 4.190000, 1.033306, -0.605294
839, 4.195000, 1.030280, -0.603521
840, 4.200000, 1.027262, -0.601753
841, 4.205000, 1.024254, -0.599991
842, 4.210000, 1.021254, -0.598234
843, 4.215000, 1.018262, -0.596481
844, 4.220000, 1.015280, -0.594734
845, 4.225000, 1.012306, -0.592993
846, 4.230000, 1.009341, -0.591256
847, 4.235000, 1.006385, -0.589524
848, 4.240000, 1.003437, -0.587797
849, 4.245000, 1.000499, -0.586076
850, 4.250000, 0.997568, -0.584359
851, 4.255000, 0.994646, -0.582648
852, 4.260000, 0.991733, -0.580941
853, 4.265000, 0.988828, -0.579240
854, 4.270000, 0.985932, -0.577543
855, 4.275000, 0.983044, -0.575852
856, 4.280000, 0.980165, -0.574165
857, 4.285000, 0.977294, -0.572484
858, 4.290000, 0.974432, -0.570807
859, 4.295000, 0.971578, -0.569135
860, 4.300000, 0.968732, -0.567468
861, 4.305000, 0.965895, -0.565806
862, 4.310000, 0.963066, -0.564149
863, 4.315000, 0.960245, -0.562497
864, 4.320000, 0.957433, -0.560849
865, 4.325000, 0.954628, -0.559206
866, 4.330000, 0.951832, -0.557569
867, 4.335000, 0.949045, -0.555935
868, 4.340000, 0.946265, -0.554307
869, 4.345000, 0.943493, -0.552684
870, 4.350000, 0.940730, -0.551065
871, 4.355000, 0.937975, -0.549451
872, 4.360000, 0.935227, -0.547842
873, 4.365000, 0.932488, -0.546237
874, 4.370000, 0.929757, -0.544637
875, 4.375000, 0.927034, -0.543042
876, 4.380000, 0.924319, -0.541452
877, 4.385000, 0.921611, -0.539866
878, 4.390000, 0.918912, -0.538285
879, 4.395000, 0.916221, -0.536708
880, 4.400000, 0.913537, -0.535136
881, 4.405000, 0.910861, -0.533569
882, 4.410000, 0.908193, -0.532006
883, 4.415000, 0.905533, -0.530448
884, 4.420000, 0.902881, -0.528894
885, 4.425000, 0.900237, -0.527345
886, 4.430000, 0.897600, -0.525801
887, 4.435000, 0.894971, -0.524261
888, 4.440000, 0.892350, -0.522725
889, 4.445000, 0.889736, -0.521194
890, 4.450000, 0.887130, -0.519667
891, 4.455000, 0.884532, -0.518145
892, 4.460000, 0.881941, -0.516628
893, 4.465000, 0.879358, -0.515115
894, 4.470000, 0.876782, -0.513606
895, 4.475000, 0.874214, -0.512102
896, 4.480000, 0.871654, -0.510602
897, 4.485000, 0.869101, -0.509106
898, 4.490000, 0.866555, -0.507615
899, 4.495000, 0.864017, -0.506128
900, 4.500000, 0.861487, -0.504646
901, 4.505000, 0.858963, -0.503168
902, 4.510000, 0.856447, -0.501694
903, 4.515000, 0.853939, -0.500225
904, 4.520000, 0.851438, -0.498760
905, 4.525000, 0.848944, -0.497299
906, 4.530000, 0.846458, -0.495842
907, 4.535000, 0.843978, -0.494390
908, 4.540000, 0.841506, -0.492942
909, 4.545000, 0.839042, -0.491498
910, 4.550000, 0.836584, -0.490059
911, 4.555000, 0.834134, -0.488623
912, 4.560000, 0.831691, -0.487192
913, 4.565000, 0.829255, -0.485765
914, 4.570000, 0.826826, -0.484343
915, 4.575000, 0.824404, -0.482924
916, 4.580000, 0.821990, -0.481510
917, 4.585000, 0.819582, -0.480099
918, 4.590000, 0.817182, -0.478693
919, 4.595000, 0.814788, -0.477291
920, 4.600000, 0.812402, -0.475893
921, 4.605000, 0.810022, -0.474499
922, 4.610000, 0.807650, -0.473110
923, 4.615000, 0.805284, -0.471724
924, 4.620000, 0.802926, -0.470342
925, 4.625000, 0.800574, -0.468965
926, 4.630000, 0.798229, -0.467591
927, 4.635000, 0.795891, -0.466222
928, 4.640000, 0.793560, -0.464856
929, 4.645000, 0.791236, -0.463494
930, 4.650000, 0.788918, -0.462137
931, 4.655000, 0.786608, -0.460783
932, 4.660000, 0.784304, -0.459434
933, 4.665000, 0.782006, -0.458088
934, 4.670000, 0.779716, -0.456746
935, 4.675000, 0.777432, -0.455409
936, 4.680000, 0.775155, -0.454075
937, 4.685000, 0.772885, -0.452745
938, 4.690000, 0.770621, -0.451419
939, 4.695000, 0.768364, -0.450097
940, 4.700000, 0.766114, -0.448778
941, 4.705000, 0.763870, -0.447464
942, 4.710000, 0.761632, -0.446153
943, 4.715000, 0.759402, -0.444847
944, 4.720000, 0.757177, -0.443544
945, 4.725000, 0.754960, -0.442245
946, 4.730000, 0.752748, -0.440949
947, 4.735000, 0.750544, -0.439658
948, 4.740000, 0.748345, -0.438370
949, 4.745000, 0.746154, -0.437086
950, 4.750000, 0.743968, -0.435806
951, 4.755000, 0.741789, -0.434530
952, 4.760000, 0.739616, -0.433257
953, 4.765000, 0.737450, -0.431988
954, 4.770000, 0.735290, -0.430723
955, 4.775000, 0.733137, -0.429461
956, 4.780000, 0.730989, -0.428203
957, 4.785000, 0.728848, -0.426949
958, 4.790000, 0.726714, -0.425699
959, 4.795000, 0.724585, -0.424452
960, 4.800000, 0.722463, -0.423209
961, 4.805000, 0.720347, -0.421969
962, 4.810000, 0.718237, -0.420733
963, 4.815000, 0.716133, -0.419501
964, 4.820000, 0.714036, -0.418272
965, 4.825000, 0.711944, -0.417047
966, 4.830000, 0.709859, -0.415825
967, 4.835000, 0.707780, -0.414608
968, 4.840000, 0.705707, -0.413393
969, 4.845000, 0.703640, -0.412182
970, 4.850000, 0.701579, -0.410975
971, 4.855000, 0.699524, -0.409771
972, 4.860000, 0.697475, -0.408571
973, 4.865000, 0.695432, -0.407375
974, 4.870000, 0.693396, -0.406181
975, 4.875000, 0.691365, -0.404992
976, 4.880000, 0.689340, -0.403806
977, 4.885000, 0.687321, -0.402623
978, 4.890000, 0.685308, -0.401444
979, 4.895000, 0.683300, -0.400268
980, 4.900000, 0.681299, -0.399095
981, 4.905000, 0.679304, -0.397927
982, 4.910000, 0.677314, -0.396761
983, 4.915000, 0.675330, -0.395599
984, 4.920000, 0.673352, -0.394440
985, 4.925000, 0.671380, -0.393285
986, 4.930000, 0.669414, -0.392133
987, 4.935000, 0.667453, -0.390985
988, 4.940000, 0.665498, -0.389839
989, 4.945000, 0.663549, -0.388698
990, 4.950000, 0.661605, -0.387559
991, 4.955000, 0.659667, -0.386424
992, 4.960000, 0.657735, -0.385292
993, 4.965000, 0.655809, -0.384164
994, 4.970000, 0.653888, -0.383039
995, 4.975000, 0.651973, -0.381917
996, 4.980000, 0.650063, -0.380798
997, 4.985000, 0.648159, -0.379683
998, 4.990000, 0.646261, -0.378571
999, 4.995000, 0.644368, -0.377462
1000, 5.000000, 0.642481, -0.376356
1001, 5.005000, 0.640599, -0.375254
1002, 5.010000, 0.638723, -0.374155
1003, 5.015000, 0.636852, -0.373059
1004, 5.020000, 0.634987, -0.371966
1005, 5.025000, 0.633127, -0.370877
1006, 5.030000, 0.631272, -0.369791
1007, 5.035000, 0.629423, -0.368708
1008, 5.040000, 0.627580, -0.367628
1009, 5.045000, 0.625742, -0.366551
1010, 5.050000, 0.623909, -0.365477
1011, 5.055000, 0.622082, -0.364407
1012, 5.060000, 0.620260, -0.363339
1013, 5.065000, 0.618443, -0.362275
1014, 5.070000, 0.616631, -0.361214
1015, 5.075000, 0.614825, -0.360156
1016, 5.080000, 0.613025, -0.359101
1017, 5.085000, 0.611229, -0.358050
1018, 5.090000, 0.609439, -0.357001
1019, 5.095000, 0.607654, -0.355955
1020, 5.100000, 0.605874, -0.354913
1021, 5.105000, 0.604100, -0.353873
1022, 5.110000, 0.602330, -0.352837
1023, 5.115000, 0.600566, -0.351803
1024, 5.120000, 0.598807, -0.350773
1025, 5.125000, 0.597053, -0.349745
1026, 5.130000, 0.595304, -0.348721
1027, 5.135000, 0.593561, -0.347700
1028, 5.140000, 0.591822, -0.346681
1029, 5.145000, 0.590089, -0.345666
1030, 5.150000, 0.588361, -0.344654
1031, 5.155000, 0.586637, -0.343644
1032, 5.160000, 0.584919, -0.342638
1033, 5.165000, 0.583206, -0.341634
1034, 5.170000, 0.581498, -0.340633
1035, 5.175000, 0.579795, -0.339636
1036, 5.180000, 0.578096, -0.338641
1037, 5.185000, 0.576403, -0.337649
1038, 5.190000, 0.574715, -0.336660
1039, 5.195000, 0.573032, -0.335674
1040, 5.200000, 0.571353, -0.334691
1041, 5.205000, 0.569680, -0.333711
1042, 5.210000, 0.568011, -0.332733
1043, 5.215000, 0.566348, -0.331759
1044, 5.220000, 0.564689, -0.330787
1045, 5.225000, 0.563035, -0.329818
1046, 5.230000, 0.561386, -0.328852
1047, 5.235000, 0.559741, -0.327889
1048, 5.240000, 0.558102, -0.326929
1049, 5.245000, 0.556467, -0.325971
1050, 5.250000, 0.554838, -0.325016
1051, 5.255000, 0.553212, -0.324064
1052, 5.260000, 0.551592, -0.323115
1053, 5.265000, 0.549977, -0.322169
1054, 5.270000, 0.548366, -0.321225
1055, 5.275000, 0.546760, -0.320284
1056, 5.280000, 0.545158, -0.319346
1057, 5.285000, 0.543561, -0.318411
1058, 5.290000, 0.541969, -0.317478
1059, 5.295000, 0.540382, -0.316548
1060, 5.300000, 0.538799, -0.315621
1061, 5.305000, 0.537221, -0.314697
1062, 5.310000, 0.535648, -0.313775
1063, 5.315000, 0.534079, -0.312856
1064, 5.320000, 0.532514, -0.311940
1065, 5.325000, 0.530955, -0.311026
1066, 5.330000, 0.529400, -0.310115
1067, 5.335000, 0.527849, -0.309207
1068, 5.340000, 0.526303, -0.308301
1069, 5.345000, 0.524762, -0.307398
1070, 5.350000, 0.523225, -0.306498
1071, 5.355000, 0.521692, -0.305600
1072, 5.360000, 0.520164, -0.304705
1073, 5.365000, 0.518641, -0.303813
1074, 5.370000, 0.517121, -0.302923
1075, 5.375000, 0.515607, -0.302035
1076, 5.380000, 0.514097, -0.301151
1077, 5.385000, 0.512591, -0.300269
1078, 5.390000, 0.511090, -0.299389
1079, 5.395000, 0.509593, -0.298512
1080, 5.400000, 0.508100, -0.297638
1081, 5.405000, 0.506612, -0.296766
1082, 5.410000, 0.505128, -0.295897
1083, 5.415000, 0.503649, -0.295030
1084, 5.420000, 0.502173, -0.294166
1085, 5.425000, 0.500703, -0.293305
1086, 5.430000, 0.499236, -0.292446
1087, 5.435000, 0.497774, -0.291589
1088, 5.440000, 0.496316, -0.290735
1089, 5.445000, 0.494862, -0.289884
1090, 5.450000, 0.493413, -0.289034
1091, 5.455000, 0.491968, -0.288188
1092, 5.460000, 0.490527, -0.287344
1093, 5.465000, 0.489090, -0.286502
1094, 5.470000, 0.487657, -0.285663
1095, 5.475000, 0.486229, -0.284826
1096, 5.480000, 0.484805, -0.283992
1097, 5.485000, 0.483385, -0.283160
1098, 5.490000, 0.481969, -0.282331
1099, 5.495000, 0.480558, -0.281504
1100, 5.500000, 0.479150, -0.280680
1101, 5.505000, 0.477747, -0.279857
1102, 5.510000, 0.476347, -0.279038
1103, 5.515000, 0.474952, -0.278221
1104, 5.520000, 0.473561, -0.277406
1105, 5.525000, 0.472174, -0.276593
1106, 5.530000, 0.470791, -0.275783
1107, 5.535000, 0.469412, -0.274975
1108, 5.540000, 0.468037, -0.274170
1109, 5.545000, 0.466666, -0.273367
1110, 5.550000, 0.465300, -0.272566
1111, 5.555000, 0.463937, -0.271768
1112, 5.560000, 0.462578, -0.270972
1113, 5.565000, 0.461223, -0.270178
1114, 5.570000, 0.459872, -0.269387
1115, 5.575000, 0.458525, -0.268598
1116, 5.580000, 0.457182, -0.267811
1117, 5.585000, 0.455843, -0.267027
1118, 5.590000, 0.454508, -0.266245
1119, 5.595000, 0.453177, -0.265465
1120, 5.600000, 0.451850, -0.264687
1121, 5.605000, 0.450526, -0.263912
1122, 5.610000, 0.449207, -0.263139
1123, 5.615000, 0.447891, -0.262368
1124, 5.620000, 0.446579, -0.261600
1125, 5.625000, 0.445271, -0.260834
1126, 5.630000, 0.443967, -0.260070
1127, 5.635000, 0.442666, -0.259308
1128, 5.640000, 0.441370, -0.258549
1129, 5.645000, 0.440077, -0.257791
1130, 5.650000, 0.438788, -0.257036
1131, 5.655000, 0.437503, -0.256283
1132, 5.660000, 0.436222, -0.255533
1133, 5.665000, 0.434944, -0.254784
1134, 5.670000, 0.433670, -0.254038
1135, 5.675000, 0.432400, -0.253294
1136, 5.680000, 0.431133, -0.252552
1137, 5.685000, 0.429871, -0.251812
1138, 5.690000, 0.428612, -0.251075
1139, 5.695000, 0.427356, -0.250339
1140, 5.700000, 0.426105, -0.249606
1141, 5.705000, 0.424856, -0.248875
1142, 5.710000, 0.423612, -0.248146
1143, 5.715000, 0.422371, -0.247419
1144, 5.720000, 0.421134, -0.246695
1145, 5.725000, 0.419901, -0.245972
1146, 5.730000, 0.418671, -0.245252
1147, 5.735000, 0.417445, -0.244533
1148, 5.740000, 0.416222, -0.243817
1149, 5.745000, 0.415003, -0.243103
1150, 5.750000, 0.413787, -0.242391
1151, 5.755000, 0.412575, -0.241681
1152, 5.760000, 0.411367, -0.240973
1153, 5.765000, 0.410162, -0.240267
1154, 5.770000, 0.408961, -0.239564
1155, 5.775000, 0.407763, -0.238862
1156, 5.780000, 0.406569, -0.238162
1157, 5.785000, 0.405378, -0.237465
1158, 5.790000, 0.404191, -0.236769
1159, 5.795000, 0.403007, -0.236076
1160, 5.800000, 0.401826, -0.235384
1161, 5.805000, 0.400649, -0.234695
1162, 5.810000, 0.399476, -0.234008
1163, 5.815000, 0.398306, -0.233322
1164, 5.820000, 0.397139, -0.232639
1165, 5.825000, 0.395976, -0.231957
1166, 5.830000, 0.394816, -0.231278
1167, 5.835000, 0.393660, -0.230601
1168, 5.840000, 0.392507, -0.229925
1169, 5.845000, 0.391357, -0.229252
1170, 5.850000, 0.390211, -0.228580
1171, 5.855000, 0.389068, -0.227911
1172, 5.860000, 0.387929, -0.227243
1173, 5.865000, 0.386792, -0.226578
1174, 5.870000, 0.385660, -0.225914
1175, 5.875000, 0.384530, -0.225252
1176, 5.880000, 0.383404, -0.224593
1177, 5.885000, 0.382281, -0.223935
1178, 5.890000, 0.381161, -0.223279
1179, 5.895000, 0.380045, -0.222625
1180, 5.900000, 0.378932, -0.221973
1181, 5.905000, 0.377822, -0.221323
1182, 5.910000, 0.376715, -0.220675
1183, 5.915000, 0.375612, -0.220028
1184, 5.920000, 0.374512, -0.219384
1185, 5.925000, 0.373415, -0.218741
1186, 5.930000, 0.372321, -0.218101
1187, 5.935000, 0.371230, -0.217462
1188, 5.940000, 0.370143, -0.216825
1189, 5.945000, 0.369059, -0.216190
1190, 5.950000, 0.367978, -0.215557
1191, 5.955000, 0.366900, -0.214925
1192, 5.960000, 0.365826, -0.214296
1193, 5.965000, 0.364754, -0.213668
1194, 5.970000, 0.363686, -0.213042
1195, 5.975000, 0.362621, -0.212418
1196, 5.980000, 0.361558, -0.211796
1197, 5.985000, 0.360500, -0.211176
1198, 5.990000, 0.359444, -0.210557
1199, 5.995000, 0.358391, -0.209940
1200, 6.000000, 0.357341, -0.209326
1201, 6.005000, 0.356295, -0.208712
1202, 6.010000, 0.355251, -0.208101
1203, 6.015000, 0.354210, -0.207492
1204, 6.020000, 0.353173, -0.206884
1205, 6.025000, 0.352139, -0.206278
1206, 6.030000, 0.351107, -0.205674
1207, 6.035000, 0.350079, -0.205071
1208, 6.040000, 0.349053, -0.204471
1209, 6.045000, 0.348031, -0.203872
1210, 6.050000, 0.347012, -0.203275
1211, 6.055000, 0.345995, -0.202679
1212, 6.060000, 0.344982, -0.202086
1213, 6.065000, 0.343972, -0.201494
1214, 6.070000, 0.342964, -0.200904
1215, 6.075000, 0.341960, -0.200315
1216, 6.080000, 0.340958, -0.199729
1217, 6.085000, 0.339959, -0.199144
1218, 6.090000, 0.338964, -0.198560
1219, 6.095000, 0.337971, -0.197979
1220, 6.100000, 0.336981, -0.197399
1221, 6.105000, 0.335994, -0.196821
1222, 6.110000, 0.335010, -0.196244
1223, 6.115000, 0.334029, -0.195669
1224, 6.120000, 0.333050, -0.195096
1225, 6.125000, 0.332075, -0.194525
1226, 6.130000, 0.331102, -0.193955
1227, 6.135000, 0.330132, -0.193387
1228, 6.140000, 0.329165, -0.192821
1229, 6.145000, 0.328201, -0.192256
1230, 6.150000, 0.327240, -0.191693
1231, 6.155000, 0.326282, -0.191131
1232, 6.160000, 0.325326, -0.190572
1233, 6.165000, 0.324373, -0.190013
1234, 6.170000, 0.323423, -0.189457
1235, 6.175000, 0.322476, -0.188902
1236, 6.180000, 0.321531, -0.188349
1237, 6.185000, 0.320589, -0.187797
1238, 6.190000, 0.319650, -0.187247
1239, 6.195000, 0.318714, -0.186698
1240, 6.200000, 0.317781, -0.186152
1241, 6.205000, 0.316850, -0.185606
1242, 6.210000, 0.315922, -0.185063
1243, 6.215000, 0.314997, -0.184521
1244, 6.220000, 0.314074, -0.183980
1245, 6.225000, 0.313154, -0.183441
1246, 6.230000, 0.312237, -0.182904
1247, 6.235000, 0.311322, -0.182368
1248, 6.240000, 0.310411, -0.181834
1249, 6.245000, 0.309501, -0.181302
1250, 6.250000, 0.308595, -0.180771
1251, 6.255000, 0.307691, -0.180241
1252, 6.260000, 0.306790, -0.179713
1253, 6.265000, 0.305891, -0.179187
1254, 6.270000, 0.304995, -0.178662
1255, 6.275000, 0.304102, -0.178139
1256, 6.280000, 0.303211, -0.177617
1257, 6.285000, 0.302323, -0.177097
1258, 6.290000, 0.301438, -0.176578
1259, 6.295000, 0.300555, -0.176061
1260, 6.300000, 0.299675, -0.175545
1261, 6.305000, 0.298797, -0.175031
1262, 6.310000, 0.297922, -0.174518
1263, 6.315000, 0.297049, -0.174007
1264, 6.320000, 0.296179, -0.173498
1265, 6.325000, 0.295312, -0.172990
1266, 6.330000, 0.294447, -0.172483
1267, 6.335000, 0.293584, -0.171978
1268, 6.340000, 0.292724, -0.171474
1269, 6.345000, 0.291867, -0.170972
1270, 6.350000, 0.291012, -0.170471
1271, 6.355000, 0.290160, -0.169972
1272, 6.360000, 0.289310, -0.169474
1273, 6.365000, 0.288463, -0.168977
1274, 6.370000, 0.287618, -0.168482
1275, 6.375000, 0.286775, -0.167989
1276, 6.380000, 0.285935, -0.167497
1277, 6.385000, 0.285098, -0.167006
1278, 6.390000, 0.284263, -0.166517
1279, 6.395000, 0.283430, -0.166030
1280, 6.400000, 0.282600, -0.165543
1281, 6.405000, 0.281772, -0.165058
1282, 6.410000, 0.280947, -0.164575
1283, 6.415000, 0.280124, -0.164093
1284, 6.420000, 0.279304, -0.163612
1285, 6.425000, 0.278486, -0.163133
1286, 6.430000, 0.277670, -0.162655
1287, 6.435000, 0.276857, -0.162179
1288, 6.440000, 0.276046, -0.161704
1289, 6.445000, 0.275237, -0.161230
1290, 6.450000, 0.274431, -0.160758
1291, 6.455000, 0.273627, -0.160287
1292, 6.460000, 0.272826, -0.159818
1293, 6.465000, 0.272027, -0.159350
1294, 6.470000, 0.271230, -0.158883
1295, 6.475000, 0.270436, -0.158418
1296, 6.480000, 0.269644, -0.157954
1297, 6.485000, 0.268854, -0.157491
1298, 6.490000, 0.268066, -0.157030
1299, 6.495000, 0.267281, -0.156570
1300, 6.500000, 0.266498, -0.156111
1301, 6.505000, 0.265718, -0.155654
1302, 6.510000, 0.264939, -0.155198
1303, 6.515000, 0.264163, -0.154743
1304, 6.520000, 0.263390, -0.154290
1305, 6.525000, 0.262618, -0.153838
1306, 6.530000, 0.261849, -0.153388
1307, 6.535000, 0.261082, -0.152938
1308, 6.540000, 0.260318, -0.152490
1309, 6.545000, 0.259555, -0.152044
1310, 6.550000, 0.258795, -0.151599
1311, 6.555000, 0.258037, -0.151154
1312, 6.560000, 0.257281, -0.150712
1313, 6.565000, 0.256528, -0.150270
1314, 6.570000, 0.255776, -0.149830
1315, 6.575000, 0.255027, -0.149391
1316, 6.580000, 0.254280, -0.148954
1317, 6.585000, 0.253535, -0.148518
1318, 6.590000, 0.252793, -0.148083
1319, 6.595000, 0.252052, -0.147649
1320, 6.600000, 0.251314, -0.147216
1321, 6.605000, 0.250578, -0.146785
1322, 6.610000, 0.249844, -0.146355
1323, 6.615000, 0.249112, -0.145927
1324, 6.620000, 0.248383, -0.145499
1325, 6.625000, 0.247655, -0.145073
1326, 6.630000, 0.246930, -0.144648
1327, 6.635000, 0.246207, -0.144224
1328, 6.640000, 0.245485, -0.143802
1329, 6.645000, 0.244766, -0.143381
1330, 6.650000, 0.244049, -0.142961
1331, 6.655000, 0.243335, -0.142542
1332, 6.660000, 0.242622, -0.142125
1333, 6.665000, 0.241911, -0.141708
1334, 6.670000, 0.241203, -0.141293
1335, 6.675000, 0.240496, -0.140879
1336, 6.680000, 0.239792, -0.140467
1337, 6.685000, 0.239090, -0.140055
1338, 6.690000, 0.238389, -0.139645
1339, 6.695000, 0.237691, -0.139236
1340, 6.700000, 0.236995, -0.138828
1341, 6.705000, 0.236301, -0.138422
1342, 6.710000, 0.235609, -0.138016
1343, 6.715000, 0.234919, -0.137612
1344, 6.720000, 0.234231, -0.137209
1345, 6.725000, 0.233544, -0.136807
1346, 6.730000, 0.232860, -0.136406
1347, 6.735000, 0.232178, -0.136007
1348, 6.740000, 0.231498, -0.135609
1349, 6.745000, 0.230820, -0.135211
1350, 6.750000, 0.230144, -0.134815
1351, 6.755000, 0.229470, -0.134421
1352, 6.760000, 0.228798, -0.134027
1353, 6.765000, 0.228128, -0.133634
1354, 6.770000, 0.227460, -0.133243
1355, 6.775000, 0.226794, -0.132853
1356, 6.780000, 0.226129, -0.132463
1357, 6.785000, 0.225467, -0.132076
1358, 6.790000, 0.224807, -0.131689
1359, 6.795000, 0.224148, -0.131303
1360, 6.800000, 0.223492, -0.130918
1361, 6.805000, 0.222837, -0.130535
1362, 6.810000, 0.222184, -0.130153
1363, 6.815000, 0.221534, -0.129771
1364, 6.820000, 0.220885, -0.129391
1365, 6.825000, 0.220238, -0.129012
1366, 6.830000, 0.219593, -0.128634
1367, 6.835000, 0.218950, -0.128258
1368, 6.840000, 0.218308, -0.127882
1369, 6.845000, 0.217669, -0.127507
1370, 6.850000, 0.217031, -0.127134
1371, 6.855000, 0.216396, -0.126762
1372, 6.860000, 0.215762, -0.126390
1373, 6.865000, 0.215130, -0.126020
1374, 6.870000, 0.214500, -0.125651
1375, 6.875000, 0.213872, -0.125283
1376, 6.880000, 0.213245, -0.124916
